ID,Acousticness,Danceability,Duration (ms),Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
503eXC3a67QAwGVhmn4y6s,0.814,0.468,257329,0.289,0.0939,9,0.0909,-14.551,0,0.0532,124.238,4,0.0389
21uFPefbgeR3QLVJWATlrr,0.77,0.508,305001,0.417,0.0928,10,0.0887,-9.632,1,0.0296,134.944,4,0.483
2zfEa4Rycm5Ayk1gbwyEgj,0.0148,0.729,204000,0.701,0.0906,8,0.138,-5.743,1,0.067,99.92,4,0.595
7gCMZGYUvujTe4OF64uvN3,0.935,0.138,289537,0.133,0.0904,9,0.0811,-15.375,0,0.0357,177.596,4,0.116
2BuJrxYKhYky20dQqTlobO,0.296,0.719,152480,0.265,0.0865,2,0.108,-12.782,1,0.0754,80.021,4,0.273
7C1QVCwpvq1GaOpsfIPaR0,0.241,0.798,214909,0.615,0.0864,11,0.041,-10.188,0,0.129,125.002,4,0.745
0rQV8yyM0fjQmZjlJnIR7Y,0.8,0.628,124500,0.329,0.0855,9,0.256,-13.577,1,0.104,79.976,4,0.407
2Ap6ZjicxxcWvit5ZRYQxk,0.00346,0.416,392400,0.559,0.0831,0,0.148,-10.751,0,0.0349,137.18,4,0.152
2Ap6ZjicxxcWvit5ZRYQxk,0.00346,0.416,392400,0.559,0.0831,0,0.148,-10.751,0,0.0349,137.18,4,0.152
2Ap6ZjicxxcWvit5ZRYQxk,0.00346,0.416,392400,0.559,0.0831,0,0.148,-10.751,0,0.0349,137.18,4,0.152
1YaMPjTtktS4IMUZEUvuds,0.729,0.666,184334,0.548,0.0831,10,0.126,-11.395,1,0.0443,119.98,4,0.227
5id3Rqn7SPj1LX4FfY4nGz,0.0132,0.521,205208,0.877,0.0806,7,0.0929,-5.444,1,0.0683,180.007,4,0.199
0BYxTlwhnoqEj5if8CDIVc,0.934,0.266,253307,0.0947,0.0786,3,0.115,-21.728,0,0.0396,199.181,4,0.29
5eApAEv1BI9iiReATkusoG,0.473,0.551,263307,0.415,0.0782,7,0.214,-11.643,0,0.0333,130.989,4,0.413
0j1Ia2lQWrcXrQZI4AdJlk,0.886,0.648,184638,0.308,0.0774,1,0.124,-11.729,1,0.04,76.997,1,0.198
11WbNwwAdoxfwpZxSHIP7J,0.885,0.646,184638,0.31,0.0769,1,0.121,-11.728,1,0.0399,76.987,1,0.202
6IRBAIY7BVZBXwlhqCISk8,0.71,0.457,123158,0.641,0.0737,0,0.266,-9.552,0,0.0432,113.134,4,0.376
51NFxnQvaosfDDutk0tams,0.46,0.695,179172,0.573,0.0734,4,0.482,-8.597,0,0.106,99.939,4,0.408
0ROj512WvJ1eqeELd7MEdJ,0.985,0.412,408288,0.108,0.0709,2,0.0836,-18.295,1,0.0484,97.448,4,0.141
1ASo7euq1w4KHaz9tq6jkt,0.392,0.737,191573,0.781,0.0696,11,0.0969,-7.101,0,0.0332,120.018,4,0.545
5qfZRNjt2TkHEL12r3sDEU,0.456,0.534,282693,0.445,0.0684,4,0.112,-9.155,1,0.0292,146.107,4,0.136
2k8ZdI4C1ox7duEFJN7BgD,0.797,0.58,234867,0.302,0.0663,8,0.163,-13.774,1,0.0415,130.06,4,0.178
4i5n7UL5CUduENczxXZ9yY,0.98,0.191,197853,0.0485,0.0658,6,0.0855,-22.198,0,0.0409,72.375,4,0.0707
2xyIwHKujL7tSgkK2Waj2s,0.479,0.733,147840,0.859,0.0645,9,0.105,-5.03,0,0.033,124.948,4,0.52
2v0P5ZqkWa0SNwHSVt0U6Q,0.077,0.823,188769,0.894,0.0623,7,0.0625,-3.659,1,0.06,129.994,4,0.942
2v0P5ZqkWa0SNwHSVt0U6Q,0.077,0.823,188769,0.894,0.0623,7,0.0625,-3.659,1,0.06,129.994,4,0.942
23OXdR7YuUBVWh5hSnYJau,0.0735,0.609,324467,0.674,0.06,10,0.345,-7.388,0,0.0548,90.009,4,0.315
1heLtuwCbEy46rRcPOQirC,0.597,0.241,214896,0.435,0.0597,5,0.0915,-7.42,0,0.0341,70.652,4,0.169
2uIX8YMNjGMD7441kqyyNU,0.819,0.475,200560,0.37,0.0577,4,0.0841,-7.725,0,0.0361,144.828,4,0.157
3yQNtN7uMG2NxduVGBxJXn,0.926,0.28,193680,0.186,0.0565,10,0.102,-14.855,0,0.0327,165.842,4,0.379
0uvagCBJC0ClsR11W10T0Y,0.931,0.48,221510,0.199,0.0563,6,0.0978,-12.398,1,0.0329,165.476,4,0.201
5xYpEeGFXmkGMBQ22NfKfO,0.888,0.567,194560,0.131,0.0553,1,0.158,-14.124,1,0.029,104.784,4,0.0657
3ICKGMqYzMIFtnYyB2lqZA,0.84,0.159,212778,0.388,0.0546,7,0.108,-5.832,1,0.032,85.512,4,0.103
0imM6cQ9NVfHT4aph5Y9Od,0.832,0.478,211442,0.318,0.0546,2,0.208,-14.697,1,0.0334,94.998,4,0.0681
4ylWMuGbMXNDgDd8lErEle,0.000239,0.417,302147,0.824,0.0545,11,0.0725,-7.36,0,0.105,157.92,4,0.4
7CE9vL4mbtF1ZdzkYDUbgL,0.0146,0.523,205208,0.873,0.0539,7,0.0929,-5.523,1,0.0843,180.006,4,0.214
6Y3bMdypjq2bAxQnqG3nlx,0.27,0.596,170165,0.466,0.0524,8,0.154,-9.062,1,0.0417,130.005,4,0.144
4R5su0RMFPUeReN0xkWalx,0.459,0.682,238013,0.375,0.0511,6,0.109,-12.155,1,0.0431,122.144,4,0.234
1mcP89qPHL3qzIPoVMN8rk,0.904,0.766,163385,0.265,0.0492,7,0.0899,-12.35,1,0.0315,136.063,4,0.369
6DBpDTvXhBbcfpOa1QrVYo,0.0123,0.752,163229,0.624,0.048,1,0.151,-4.919,0,0.0386,120.067,4,0.942
13b87C9TNBFKJAi9YB4Rr8,0.956,0.466,183493,0.0155,0.0461,7,0.126,-25.169,0,0.034,134.678,4,0.0938
2vvlzVEXmB6n1f21GSHcEa,0.648,0.584,242813,0.507,0.0447,0,0.179,-11.928,0,0.0378,117.965,4,0.16
6PZ2TaWkJBwlD1QxenOtpq,0.494,0.301,362467,0.413,0.0442,0,0.112,-9.693,1,0.0417,120.046,4,0.0464
29mtZPY0dBU9WJmwnOig3E,0.895,0.72,153000,0.352,0.043,2,0.0875,-12.092,1,0.0333,80.011,4,0.727
37ebs6hDGOWK8SDAB2kZG5,0.0406,0.65,201813,0.548,0.0426,8,0.292,-8.767,1,0.0357,103.949,4,0.289
4odGB283pgwsBUCYmjpXRq,0.0407,0.65,201813,0.548,0.0404,8,0.293,-8.767,1,0.0357,103.95,4,0.29
6aSvZbsjCpSUo3lP2UPUtJ,0.616,0.852,160032,0.457,0.0386,11,0.391,-7.31,0,0.0677,134.022,4,0.825
6aSvZbsjCpSUo3lP2UPUtJ,0.616,0.852,160032,0.457,0.0386,11,0.391,-7.31,0,0.0677,134.022,4,0.825
6aSvZbsjCpSUo3lP2UPUtJ,0.616,0.852,160032,0.457,0.0386,11,0.391,-7.31,0,0.0677,134.022,4,0.825
2Zs7aPUVOmibq8OuUULAO6,0.671,0.363,221968,0.315,0.0377,5,0.355,-10.825,0,0.0299,81.022,4,0.215
0YRYs1HSkie0eZ02ON4euX,0.987,0.51,215067,0.222,0.0361,10,0.106,-17.092,0,0.0526,153.734,4,0.36
0QTITeLFPONXy8qzJQk4Kt,0.0413,0.323,309187,0.577,0.0352,6,0.0704,-7.237,1,0.0392,174.13,4,0.117
5u8Y0lAUlBLwuhpXSDUGf4,0.0844,0.654,141932,0.898,0.0347,7,0.316,-5.964,1,0.0413,123.996,4,0.722
2AEjNA6P1i5ct4XrNHjKqK,0.618,0.85,160032,0.458,0.0345,11,0.391,-7.31,0,0.0676,134.028,4,0.823
1B62o4CbdL9ckGvwsz2cgn,0.868,0.604,202000,0.36,0.0343,0,0.112,-10.109,0,0.0253,103.985,4,0.37
1XkqKUud7mKBjnjhPBhZm3,0.966,0.517,179158,0.146,0.0343,6,0.112,-15.063,1,0.0314,133.578,4,0.3
1na2MOlie83rN9sTNRuEOj,0.0261,0.187,181280,0.526,0.0342,2,0.172,-7.291,1,0.0326,72.259,4,0.0739
4fADgKNKB9eDbZE3o34hRF,0.0715,0.393,263387,0.575,0.0339,8,0.218,-7.339,1,0.0428,104.766,4,0.284
7hLGiKZEYo7kvcX8ssAkqe,0.0777,0.759,164706,0.464,0.0337,1,0.287,-12.524,0,0.0644,102.001,4,0.453
7IEgADwQZvQEYJfX5Bx9m7,0.429,0.412,138667,0.271,0.0323,8,0.383,-14.215,1,0.0588,89.91,4,0.155
0ElpbbncWT9aS7mgoqEHbQ,0.892,0.554,239880,0.225,0.0321,3,0.107,-11.324,1,0.0281,104.007,4,0.221
7hDVYcQq6MxkdJGweuCtl9,0.816,0.511,200379,0.363,0.0317,4,0.084,-7.65,0,0.041,144.892,4,0.169
7oWt8lNoMhm0HOvkoAE6sI,0.801,0.503,144588,0.307,0.0305,7,0.0947,-12.586,0,0.0312,90.842,4,0.21
5CSyccu17TzVegWWhwIMRo,0.0281,0.524,286756,0.828,0.0303,1,0.462,-5.25,0,0.0545,150.028,4,0.394
5CSyccu17TzVegWWhwIMRo,0.0281,0.524,286756,0.828,0.0303,1,0.462,-5.25,0,0.0545,150.028,4,0.394
3bS1gINcg6wc0y0oo44ErT,0.0288,0.493,176080,0.831,0.0303,11,0.0682,-7.997,0,0.0569,127.992,4,0.226
18ywhG9EvuMMUIdUWxEqp7,0.985,0.586,142281,0.0907,0.0281,1,0.126,-12.907,1,0.0384,77.144,4,0.212
0eMtK0mVNQZtHKXYH2axiS,0.0645,0.651,198552,0.67,0.0276,0,0.129,-4.365,1,0.0344,159.918,4,0.525
4BrGYhbT975hwXXPBUqXNY,0.945,0.413,211882,0.272,0.0271,1,0.112,-11.568,1,0.0317,109.687,4,0.354
58wyJLv6yH1La9NIZPl3ne,0.894,0.522,187932,0.128,0.026,4,0.0941,-18.717,1,0.0357,109.986,4,0.124
7qFtcljd0PZ5kJZos70YjT,0.864,0.562,215516,0.494,0.0259,4,0.153,-8.13,0,0.0278,144.104,4,0.383
4rJHH484bHZDts51o5i2CB,0.926,0.56,184560,0.346,0.0256,8,0.116,-9.798,1,0.0293,129.901,4,0.271
2kfGoV9a5dbSKCNmUWH2ZF,0.923,0.307,255893,0.371,0.0253,3,0.11,-8.498,1,0.0288,115.241,3,0.189
0YqNhKy2qjRNHfNcbMbqEm,0.688,0.381,333533,0.47,0.025,2,0.0855,-9.553,1,0.0517,78.08,4,0.304
6PypGyiu0Y2lCDBN1XZEnP,0.615,0.467,320267,0.324,0.0248,2,0.118,-10.451,1,0.0255,94.301,3,0.166
0dSeL5EEhnoYcXFLokeh1i,0.0609,0.783,160000,0.265,0.0246,9,0.255,-9.978,0,0.0316,105.009,4,0.662
4k7x3QKrc3h3U0Viqk0uop,0.971,0.329,289560,0.277,0.024,10,0.0971,-13.111,0,0.0302,159.719,3,0.121
37mcuOb6LwRA8wuZvySQ43,0.0175,0.624,183777,0.763,0.0239,10,0.15,-7.421,0,0.0302,119.981,4,0.191
3Xxswt550dnwkjdDvQQpbo,0.018,0.801,241920,0.877,0.0237,8,0.0837,-4.485,0,0.0632,127.998,4,0.963
79GBqm87AiZSJBMg9rhxnL,0.713,0.507,189856,0.402,0.0233,2,0.121,-12.119,1,0.0467,81.839,4,0.18
0gsl92EMIScPGV1AU35nuD,0.35,0.344,312307,0.325,0.0223,11,0.0686,-10.005,0,0.0287,118.515,4,0.0775
6Aiu4fCAEzvXpjmy1HsJxM,0.0648,0.602,260907,0.637,0.0222,7,0.446,-7.283,1,0.0284,109.99,4,0.0871
4bYsSHIEC7eHYaQNkXWMdC,0.92,0.476,162180,0.241,0.0217,3,0.127,-11.67,1,0.0297,111.99,3,0.299
2oBS2bEtEHiwiAxIxmbUfC,0.311,0.637,155000,0.478,0.0198,0,0.129,-10.18,0,0.031,96.032,4,0.337
5txWBmYDYOXulUabyQvsU3,0.327,0.626,200438,0.41,0.0198,2,0.0948,-14.243,0,0.0401,109.047,4,0.163
5IH7HQEWhToZnMQTZRzp1H,0.904,0.382,248333,0.219,0.0196,0,0.108,-11.805,0,0.0318,103.768,4,0.161
2x4CYpIsaLam93hhSLULiB,0.646,0.312,200870,0.345,0.0195,4,0.0778,-11.24,1,0.0358,92.766,4,0.145
6f3Slt0GbA2bPZlz0aIFXN,0.414,0.798,164000,0.62,0.0192,8,0.112,-7.079,0,0.232,120.031,4,0.235
6lknMmJZALXxx7emwwZWLX,0.267,0.706,120157,0.633,0.0192,1,0.175,-9.584,1,0.0419,110.005,4,0.375
12fymjM3b9sI38aAgzcZep,0.24,0.559,189027,0.835,0.019,5,0.185,-5.555,0,0.0424,114.908,4,0.382
6eLOyOwKUJvjN0f9equFf8,0.766,0.516,226986,0.356,0.0187,10,0.116,-13.442,1,0.0315,74.995,4,0.199
6GADJQP5rf7oVzMuo8zmmP,0.897,0.276,30407,0.576,0.0184,9,0.172,-11.501,0,0.0669,77.729,1,0.296
0vigaWzrt5hQlfUuirda0o,0.0245,0.595,251120,0.572,0.0183,5,0.0957,-7.099,0,0.0495,93.848,4,0.768
3R71L8KTSrVNgCyiQ6LUhG,0.697,0.761,214000,0.532,0.0181,0,0.142,-9.633,1,0.0311,119.989,4,0.535
2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398
2QjOHCTQ1Jl3zawyYOpxh6,0.0495,0.612,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398
1OYVkZWvbcdhU0eITVKqjE,0.637,0.576,116000,0.62,0.0177,9,0.0926,-8.539,1,0.0851,149.756,4,0.627
1iQbbaCHErMsmP6eUQyVvf,0.0789,0.634,217400,0.749,0.0172,0,0.0698,-7.895,1,0.0289,99.997,4,0.49
22dUzMFttcR3uU17NcOAIv,0.0311,0.587,179162,0.924,0.0171,11,0.23,-5.433,0,0.0457,140.009,4,0.509
0O0bttAxJKKWqAqY2Nq4mC,0.722,0.475,245840,0.269,0.017,7,0.125,-11.641,1,0.027,140.654,4,0.357
6tmZRSTEAW90RI8nXsly1f,0.513,0.402,142588,0.405,0.0167,9,0.155,-12.486,1,0.0713,84.873,4,0.072
6j8gTlbhj9KJSeypNcNAS9,0.0287,0.644,189907,0.487,0.0166,6,0.206,-9.654,1,0.034,125.528,4,0.467
3liiZRlJxa8GeLUgWMoIeu,0.659,0.289,203080,0.274,0.0166,5,0.109,-16.574,1,0.0353,119.997,3,0.167
4ZHGRFGwjnEIXHG2FhcDPv,0.934,0.197,185176,0.247,0.0163,3,0.111,-8.542,1,0.0306,75.787,3,0.407
3MEYFivt6bilQ9q9mFWZ4g,0.0241,0.631,273803,0.953,0.0155,2,0.108,-3.739,1,0.0343,141.99,4,0.422
099OI5KEJXIIj1GezRIWU0,0.973,0.547,166880,0.379,0.0155,5,0.123,-11.655,1,0.0307,149.85,4,0.655
5IkusNsLMha6mgN79p1Da4,0.902,0.453,149573,0.196,0.015,2,0.109,-15.678,1,0.0537,126.061,5,0.26
4m0q0xQ2BNl9SCAGKyfiGZ,0.202,0.619,347526,0.792,0.0149,0,0.126,-5.711,1,0.0589,101.01,4,0.458
0GxvJu5SzVMtZIpsUv6NjW,0.589,0.609,268000,0.486,0.0145,2,0.0862,-9.368,1,0.0277,116.943,4,0.278
4JLBDUYSaOMPYND0iWeSWQ,0.00305,0.668,215280,0.798,0.0144,11,0.277,-5.701,1,0.0334,133.928,4,0.575
3t5o6aDBXWyNZiyFQylraq,0.803,0.364,157068,0.458,0.0144,11,0.15,-6.176,1,0.0319,74.611,4,0.224
0c0uFehhA1ekbQmqZ0HKeb,0.529,0.637,193803,0.53,0.0144,4,0.109,-7.53,1,0.0301,87.034,4,0.363
1riVlpXulpdZ5jTGIKTQM0,0.103,0.69,183701,0.684,0.0142,0,0.381,-5.293,1,0.102,168.067,4,0.462
1ssmjAYSU5PbmsjLq5yrNH,0.00497,0.568,221987,0.936,0.0138,6,0.12,-2.961,0,0.053,91.009,4,0.605
6hqt1z34Oz0OZtSfy62OFD,0.000142,0.357,198493,0.931,0.0138,8,0.344,-5.538,0,0.0796,173.32,4,0.658
5MAK1nd8R6PWnle1Q1WJvh,0.00713,0.509,230613,0.448,0.0137,4,0.244,-7.552,0,0.0357,156.909,3,0.221
0o1IdMoDCr6ku7uOkRCtM2,0.000302,0.245,200767,0.72,0.0135,11,0.16,-4.568,0,0.0427,139.753,4,0.336
5KF4xocBjejdsiztbvSW83,0.51,0.538,167867,0.473,0.0134,2,0.0741,-9.894,0,0.0715,163.957,4,0.352
2aEuA8PSqLa17Y4hKPj5rr,0.458,0.677,226333,0.616,0.0132,10,0.349,-13.826,1,0.032,114.223,4,0.851
0KM2y796j63t5RHhvRUxld,0.058,0.694,270000,0.694,0.0129,6,0.129,-8.21,0,0.0328,121.876,4,0.608
2ybp2K0VO9sbtGFCfO8tp1,0.00467,0.586,194343,0.764,0.0125,2,0.162,-6.488,1,0.0345,120.996,3,0.166
5o8UqnjiKWDo7OzwFz1k1g,0.107,0.575,154503,0.634,0.0125,0,0.508,-8.651,1,0.0322,121.926,4,0.532
2xoM5JX9KbKhiJD3iQssTj,0.0013,0.383,129333,0.958,0.0123,9,0.413,-4.883,1,0.157,176.079,4,0.187
1XZPtZVqcOzzxbYIR7MjQw,0.947,0.409,192867,0.223,0.0123,10,0.0635,-13.886,1,0.0296,89.877,4,0.173
5XsAal7ZcWg1I5T4NcRjkv,0.961,0.403,234761,0.159,0.0121,1,0.34,-16.728,0,0.104,72.38,4,0.0381
7Kbcm34dFokdjHNSeUKNpc,0.961,0.148,144373,0.0996,0.0121,11,0.136,-16.843,1,0.0354,71.31,3,0.107
27FYQZ12stiJGFLVD5U4j6,0.887,0.608,228364,0.331,0.0113,10,0.0902,-14.838,0,0.122,165.009,4,0.356
73SpzrcaHk0RQPFP73vqVR,0.917,0.344,242265,0.22,0.0107,4,0.0827,-13.218,0,0.0365,70.895,4,0.0522
2GxrNKugF82CnoRFbQfzPf,0.000938,0.599,142515,0.946,0.0106,11,0.0826,-4.263,1,0.0447,151.647,4,0.747
2h6HdN3oPr4JijIQV29hv1,0.00708,0.553,232333,0.76,0.0106,2,0.313,-6.861,1,0.0369,104.953,4,0.338
7Eh2mdfhNMLRm7BFSS4uWU,0.0498,0.662,253014,0.909,0.0104,5,0.212,-4.995,1,0.0407,125.018,4,0.617
0CF9IePuDBqmQPWEgjQoX8,0.0144,0.627,159288,0.69,0.01,7,0.0931,-9.342,1,0.0294,127.97,4,0.595
0Yj7WP1MbAqQVQA5Na4I7E,0.858,0.467,204267,0.116,0.01,0,0.116,-9.831,1,0.0649,70.044,4,0.375
627caorSKAc9o8VZEH8HrP,0.487,0.687,198857,0.465,0.00996,5,0.102,-10.484,0,0.0366,140.058,4,0.239
01NmbqoAEqhQYRJ3GK3K8S,0.107,0.644,199668,0.513,0.00995,4,0.0956,-6.42,1,0.0366,146.018,4,0.641
7DbdUf8aHSYoliSjO6LZv6,0.013,0.572,196784,0.839,0.00976,4,0.522,-5.083,0,0.0377,143.969,4,0.465
22Chkkf5Ki3SrU38HQpwbU,0.133,0.761,163053,0.71,0.00974,0,0.0629,-7.432,1,0.0473,122.016,4,0.434
7KewOaneu1MC9RRrky8Oxc,0.00269,0.71,135484,0.932,0.00919,1,0.373,-5.077,1,0.0564,123.953,4,0.577
0ymKjxROycoEzRr3vG9Atj,0.867,0.323,235123,0.211,0.00913,7,0.15,-12.657,1,0.0434,165.47,5,0.352
2AILbz83cBnrAMAG06rZts,0.805,0.255,146760,0.174,0.00911,9,0.335,-19.217,1,0.0379,80.707,4,0.0829
1QxcWlk8PivolUaWcpAoNq,0.076,0.392,213373,0.802,0.00908,1,0.0925,-4.014,0,0.0418,152.734,4,0.101
48Fil106GASFEBmCLiYWzq,0.952,0.28,165748,0.257,0.00904,10,0.111,-12.007,0,0.036,121.061,4,0.209
2k1bFfcPIRTMeCGO48F0OE,0.423,0.672,233591,0.504,0.00885,11,0.117,-8.284,0,0.0322,109.998,4,0.109
0vEwTRUAX6pGUZb18duccP,0.79,0.556,166179,0.246,0.00865,4,0.387,-13.329,0,0.031,114.683,4,0.202
4U4wBmE5KUP39VIpWMWGA3,0.0448,0.53,192333,0.407,0.0085,5,0.12,-7.925,1,0.026,71.993,4,0.285
4trQhzRfEN0z5htXvjc5zA,0.642,0.335,212922,0.352,0.00837,4,0.133,-13.189,1,0.0413,110.822,4,0.186
6CBPr0acWl6MVeYpQd8J0o,0.643,0.636,190400,0.454,0.00814,6,0.104,-10.41,1,0.0583,75.087,4,0.516
6d0hehl2mgLeQnvSs2FkTU,0.376,0.396,274667,0.54,0.00806,5,0.105,-8.406,0,0.0297,150.026,4,0.19
1xK59OXxi2TAAAbmZK0kBL,0.453,0.571,132631,0.544,0.00805,6,0.322,-10.613,1,0.0299,132.052,4,0.216
0d1ujEcFwTqA4kWliTSJim,0.0276,0.773,132598,0.839,0.00797,5,0.132,-4.046,1,0.0566,123.975,4,0.303
4MwJiGr3drOvyYvbjgXPCW,0.171,0.402,217973,0.567,0.00797,10,0.103,-9.131,1,0.0355,171.06,3,0.362
6iWEhoALoBFnQMNVhYY0Sc,0.847,0.706,219013,0.46,0.00793,1,0.106,-9.061,1,0.0296,102.98,4,0.226
4qeBnSvCxDOuNIJzr6J995,0.0529,0.782,292520,0.85,0.00772,2,0.155,-5.726,0,0.0376,99.986,4,0.738
2xdwCJLfKCkat14mlgR26M,0.705,0.671,212496,0.336,0.00751,10,0.0577,-8.494,0,0.241,75.051,4,0.518
736EeopQacgr7rMSKEZACv,0.00975,0.37,223427,0.642,0.00749,5,0.239,-6.718,0,0.0402,184.095,3,0.578
2FX5HPP1FNNuLlt2UU9os7,0.827,0.349,237794,0.446,0.00722,1,0.0808,-11.327,1,0.0522,79.338,4,0.141
53Y0kdCa1CZ9gRqEuknfwy,0.0525,0.599,193333,0.869,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,0.593
3q4rEEcsr8G07gacw5Ds13,0.616,0.443,178107,0.491,0.00717,11,0.116,-7.801,1,0.0271,98.968,3,0.116
7BjZD4TVbmqNAJpEbvS6By,0.725,0.671,230588,0.476,0.00717,9,0.179,-10.258,0,0.0783,119.964,4,0.208
1nRNq0mzE3Hbejn1jngm2y,0.22,0.542,188554,0.579,0.00714,10,0.55,-8.072,0,0.0385,118.353,4,0.618
1CsMKhwEmNnmvHUuO5nryA,0.693,0.251,219733,0.252,0.00706,9,0.0968,-14.478,1,0.0375,69.988,4,0.0395
2d8D7uk3tbAThjRkdfrx9c,0.246,0.606,266600,0.913,0.00696,8,0.34,-6.039,0,0.0351,123.58,4,0.838
4uGY9CqDtGtaTTLg1cgsWD,0.00157,0.638,181880,0.677,0.00683,4,0.121,-5.28,1,0.0424,81.045,4,0.585
0vgyr6vnAEJQhlmkPVuoOE,0.00329,0.549,168566,0.896,0.00683,11,0.092,-5.349,1,0.0578,159.822,4,0.28
79kAmOXrOg6nygGefcK3v3,0.0101,0.481,241846,0.921,0.00681,9,0.0741,-4.482,0,0.0653,129.978,4,0.159
2QJ3hynXHWe5h8qRfiEaGx,0.924,0.349,260137,0.0911,0.00674,1,0.119,-14.235,0,0.0353,117.725,4,0.0594
6xeqCawPZngDVqw2W2aGaR,0.95,0.559,207899,0.236,0.00673,1,0.105,-10.619,1,0.0282,141.977,3,0.33
3GYlZ7tbxLOxe6ewMNVTkw,0.83,0.412,281381,0.236,0.00653,4,0.147,-15.159,0,0.0379,140.214,4,0.119
4YrZb7CRhPU3HyJjgjEanD,0.215,0.842,164955,0.489,0.0064,11,0.089,-7.865,0,0.0843,125.988,4,0.643
4IMMdhs18OjvvhDok5mJxW,0.0808,0.243,216813,0.459,0.00631,9,0.0551,-6.814,0,0.0404,164.907,3,0.256
4IMMdhs18OjvvhDok5mJxW,0.0808,0.243,216813,0.459,0.00631,9,0.0551,-6.814,0,0.0404,164.907,3,0.256
1KMkatBuls9xhZZVX0gays,0.211,0.33,164095,0.54,0.00625,7,0.124,-7.881,1,0.0319,202.329,4,0.186
66xH0ZJHR3GzjXdTWfpuCP,0.451,0.682,168000,0.72,0.00617,9,0.418,-5.884,1,0.056,128.13,4,0.358
1kvkYrjZh561EJwERr8EsK,0.833,0.677,149668,0.455,0.00602,2,0.105,-7.086,1,0.0322,129.975,4,0.704
79UX8fkSsowWI1HOd8VoYt,0.0181,0.701,159864,0.717,0.00599,7,0.0713,-4.367,0,0.056,109.999,4,0.666
6rY5FAWxCdAGllYEOZMbjW,0.544,0.517,209274,0.479,0.00598,3,0.191,-7.458,1,0.0261,88.968,4,0.284
7EZC6E7UjZe63f1jRmkWxt,0.0158,0.309,306440,0.649,0.00591,7,0.367,-8.994,1,0.035,166.915,4,0.312
3pvXNqXnuDJgkG1ZDwhQ9E,0.956,0.505,160654,0.237,0.00573,3,0.103,-12.785,1,0.0352,129.613,4,0.239
5zT5cMnMKoyruPj13TQXGx,0.862,0.567,273000,0.303,0.00563,7,0.104,-12.481,0,0.0351,124.949,4,0.252
6SCDzH7OCgpzwCP8yo7HIP,0.0414,0.274,272853,0.902,0.00561,0,0.123,-6.843,0,0.107,130.056,4,0.0391
3fVnlF4pGqWI9flVENcT28,0.0709,0.553,220440,0.664,0.0056,8,0.106,-7.417,1,0.0741,140.06,4,0.467
6SWVr6T3yQS6gZ9gQHrr2b,0.0123,0.552,176974,0.875,0.00554,6,0.144,-4.782,0,0.0376,79.959,4,0.585
2MRJ3Oqb5yAONPvQyoWnQ9,0.87,0.0899,198600,0.444,0.00548,2,0.192,-9.748,1,0.0375,67.232,4,0.136
1i1fxkWeaMmKEB4T7zqbzK,0.156,0.533,208373,0.869,0.00538,11,0.136,-5.093,1,0.173,159.805,4,0.425
5NCNm0wqVcmeG0JBiEYR72,0.431,0.601,176806,0.676,0.00536,11,0.0809,-6.915,1,0.0939,155.995,4,0.491
4rvD0Pq9MEoDyyoCGPm7zS,0.0395,0.83,147787,0.491,0.00532,7,0.146,-6.418,1,0.0436,113.014,4,0.388
7HfILFCt8XErcfd25feE6A,0.307,0.386,191400,0.889,0.00486,3,0.142,-5.281,1,0.116,159.96,4,0.327
6IEz7AX56qZ2PDH4cCEVpq,0.000897,0.581,259913,0.839,0.00483,0,0.199,-3.642,1,0.0306,92.01,4,0.413
1ad6CbExeZneBGswe5YuSD,0.151,0.659,179627,0.64,0.00477,2,0.109,-6.544,1,0.0263,96.935,4,0.211
3olUFMwgASQGeXrlm4g6OH,0.795,0.586,215784,0.279,0.00477,6,0.11,-11.871,1,0.0331,142.016,4,0.202
4CqO3ZpI3FGByskguC5Kbo,0.0541,0.662,253125,0.938,0.0047,0,0.153,-1.948,0,0.048,127.022,4,0.237
6CcJMwBtXByIz4zQLzFkKc,0.952,0.421,291796,0.131,0.00453,0,0.109,-18.435,1,0.0382,137.446,4,0.12
4JiEyzf0Md7KEFFGWDDdCr,0.0209,0.496,336000,0.739,0.00451,6,0.106,-7.193,1,0.0416,132.411,4,0.377
4jAIqgrPjKLTY9Gbez25Qb,0.0392,0.575,172213,0.621,0.0045,10,0.141,-8.165,0,0.032,101.987,4,0.27
3NM41PVVUr0ceootKAtkAj,0.369,0.327,218755,0.449,0.00444,10,0.22,-5.362,1,0.034,123.969,4,0.179
6jfODf0xinZimGsW743Ony,0.847,0.708,219013,0.444,0.00429,1,0.106,-9.723,1,0.03,102.956,4,0.227
04iWVPBYeZ6OyZKhdGHa2Y,0.175,0.544,227097,0.527,0.00425,11,0.109,-9.538,1,0.0477,92.885,4,0.411
1MopoqFo6MCOpBjKdLqV6X,0.159,0.488,298453,0.626,0.00424,7,0.63,-8.818,1,0.0338,120.898,4,0.451
